id_proceso,entidad,tipo_procedimiento,objeto,descripcion,estado,fecha_convocatoria,fecha_adjudicacion,dias_convocatoria_adjudicacion,n_postores,monto_referencial,monto_adjudicado,proveedor_adjudicado,fuente
PROC-2018-00968,SEDAPAL,Comparación de Precios,Bien,Bien para SEDAPAL — paquete 18,Nulo,2024-07-14,,,9,194501.7,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00969,SEDAPAL,Selección de Consultores Individuales,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 19,Adjudicado,2020-04-21,2020-05-14,23,5,144496.58,135498.04,Proveedor B3,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00970,Ministerio de Salud,Adjudicación Simplificada,Servicio,Servicio para Salud — paquete 20,Adjudicado,2023-06-03,2023-07-26,53,3,500639.05,448292.33,Proveedor S56,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00971,Gobierno Regional de Lima,Comparación de Precios,Obra,Obra para Lima — paquete 21,Adjudicado,2018-11-09,2019-01-04,56,4,62445.12,51601.13,Proveedor S54,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00972,Gobierno Regional de Lima,Contratación Directa,Servicio,Servicio para Lima — paquete 22,Adjudicado,2024-02-11,2024-04-11,60,2,460296.49,407929.75,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00973,SEDAPAL,Licitación Pública,Bien,Bien para SEDAPAL — paquete 23,Adjudicado,2020-10-15,2020-11-09,25,4,5302088.83,5196735.51,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00974,SEDAPAL,Contratación Directa,Obra,Obra para SEDAPAL — paquete 24,Adjudicado,2019-05-06,2019-07-01,56,2,1022698.23,949988.75,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00975,Gobierno Regional de Lima,Adjudicación Simplificada,Bien,Bien para Lima — paquete 25,Adjudicado,2025-06-25,2025-07-30,35,7,142294.55,129634.08,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00976,Gobierno Regional de Cusco,Subasta Inversa Electrónica,Bien,Bien para Cusco — paquete 26,Cancelado,2021-11-21,,,7,179897.02,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00977,Municipalidad de Trujillo,Licitación Pública,Consultoría de Obra,Consultoría de Obra para Trujillo — paquete 27,Adjudicado,2019-04-11,2019-05-18,37,2,1445880.84,1297723.63,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00978,Ministerio de Educación,Adjudicación Simplificada,Bien,Bien para Educación — paquete 28,Adjudicado,2023-05-19,2023-07-25,67,2,383911.12,367375.85,Proveedor P47,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00979,SEDAPAL,Contratación Directa,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 29,Desierto,2020-03-21,,,7,971333.24,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00980,SEDAPAL,Comparación de Precios,Obra,Obra para SEDAPAL — paquete 30,Adjudicado,2023-06-08,2023-08-06,59,5,145173.91,119677.25,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00981,EsSalud,Licitación Pública,Bien,Bien para EsSalud — paquete 31,Adjudicado,2025-05-29,2025-06-20,22,4,1692332.97,1468963.3,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00982,Municipalidad de Trujillo,Concurso Público,Bien,Bien para Trujillo — paquete 32,Adjudicado,2020-10-28,2020-11-13,16,3,2387236.39,2225813.45,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00983,Ministerio del Interior,Concurso Público,Servicio,Servicio para Interior — paquete 33,Adjudicado,2020-10-13,2020-11-10,28,3,2392511.29,2085381.46,Proveedor O42,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00984,PRONIED,Adjudicación Simplificada,Bien,Bien para PRONIED — paquete 34,Adjudicado,2019-06-24,2019-08-09,46,4,154748.87,152827.28,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00985,EsSalud,Concurso Público,Servicio,Servicio para EsSalud — paquete 35,Nulo,2024-09-27,,,7,1892090.07,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00986,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 36,Adjudicado,2020-11-15,2020-11-23,8,6,112150.03,108175.8,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00987,Ministerio de Salud,Subasta Inversa Electrónica,Servicio,Servicio para Salud — paquete 37,Cancelado,2018-05-13,,,2,103703.81,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00988,Ministerio del Interior,Adjudicación Simplificada,Bien,Bien para Interior — paquete 38,Adjudicado,2021-06-04,2021-07-27,53,3,466136.51,405823.77,Proveedor G18,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00989,EsSalud,Comparación de Precios,Obra,Obra para EsSalud — paquete 39,Cancelado,2025-02-07,,,4,76318.27,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00990,PRONIED,Adjudicación Simplificada,Bien,Bien para PRONIED — paquete 40,Adjudicado,2018-11-22,2019-01-01,40,4,241405.36,217040.7,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00991,Municipalidad de Trujillo,Subasta Inversa Electrónica,Bien,Bien para Trujillo — paquete 41,Adjudicado,2019-11-24,2020-01-05,42,2,340169.12,322938.96,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00992,Gobierno Regional de Cusco,Contratación Directa,Servicio,Servicio para Cusco — paquete 42,Adjudicado,2025-07-30,2025-08-26,27,6,513915.32,464826.03,Proveedor G18,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00993,EsSalud,Adjudicación Simplificada,Bien,Bien para EsSalud — paquete 43,Adjudicado,2019-06-12,2019-06-30,18,5,123217.12,107208.61,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00994,SEDAPAL,Adjudicación Simplificada,Servicio,Servicio para SEDAPAL — paquete 44,Nulo,2018-11-20,,,3,149796.61,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00995,Ministerio del Interior,Subasta Inversa Electrónica,Servicio,Servicio para Interior — paquete 45,Adjudicado,2023-12-08,2023-12-31,23,2,151027.19,146037.06,Proveedor G20,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00996,Municipalidad de Trujillo,Subasta Inversa Electrónica,Servicio,Servicio para Trujillo — paquete 46,Adjudicado,2018-08-07,2018-08-23,16,3,310116.04,295744.94,Proveedor B4,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00997,EsSalud,Contratación Directa,Servicio,Servicio para EsSalud — paquete 47,Adjudicado,2025-11-29,2026-01-30,62,4,224769.5,204250.46,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00998,SEDAPAL,Subasta Inversa Electrónica,Bien,Bien para SEDAPAL — paquete 48,Nulo,2024-10-27,,,3,407446.79,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00999,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 49,Adjudicado,2025-09-02,2025-09-30,28,3,239565.2,228115.9,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01000,Municipalidad de Trujillo,Subasta Inversa Electrónica,Consultoría de Obra,Consultoría de Obra para Trujillo — paquete 0,Cancelado,2023-08-13,,,2,152301.91,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01001,Gobierno Regional de Cusco,Comparación de Precios,Obra,Obra para Cusco — paquete 1,Adjudicado,2024-01-06,2024-01-28,22,1,69608.93,64764.8,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01002,Gobierno Regional de Lima,Adjudicación Simplificada,Servicio,Servicio para Lima — paquete 2,Desierto,2018-12-30,,,2,501649.13,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01003,Ministerio del Interior,Contratación Directa,Bien,Bien para Interior — paquete 3,Adjudicado,2025-04-23,2025-05-30,37,2,581596.0,550872.57,Proveedor L33,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01004,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 4,Adjudicado,2025-05-13,2025-06-21,39,3,376822.44,349774.37,Proveedor D9,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01005,Gobierno Regional de Cusco,Comparación de Precios,Servicio,Servicio para Cusco — paquete 5,Desierto,2025-11-22,,,4,54714.65,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01006,PRONIED,Concurso Público,Bien,Bien para PRONIED — paquete 6,Nulo,2022-12-09,,,3,2736202.13,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01007,Gobierno Regional de Lima,Subasta Inversa Electrónica,Bien,Bien para Lima — paquete 7,Adjudicado,2022-06-03,2022-06-19,16,3,181677.5,164694.53,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01008,Gobierno Regional de Cusco,Adjudicación Simplificada,Obra,Obra para Cusco — paquete 8,Adjudicado,2019-06-15,2019-07-16,31,1,180681.37,159403.69,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01009,Municipalidad de Trujillo,Comparación de Precios,Bien,Bien para Trujillo — paquete 9,Adjudicado,2019-02-27,2019-03-28,29,5,162357.59,158793.11,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01010,Ministerio de Salud,Licitación Pública,Servicio,Servicio para Salud — paquete 10,Adjudicado,2022-12-28,2023-01-09,12,1,3602156.89,3494091.09,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01011,PRONIED,Licitación Pública,Servicio,Servicio para PRONIED — paquete 11,Adjudicado,2024-10-16,2024-10-23,7,4,3042333.32,2696414.87,Proveedor P45,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01012,PRONIED,Adjudicación Simplificada,Servicio,Servicio para PRONIED — paquete 12,Adjudicado,2023-09-02,2023-10-09,37,3,159605.33,137580.34,Proveedor H22,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01013,Gobierno Regional de Lima,Adjudicación Simplificada,Servicio,Servicio para Lima — paquete 13,Adjudicado,2021-03-01,2021-03-19,18,4,403604.26,363388.79,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01014,Gobierno Regional de Lima,Selección de Consultores Individuales,Obra,Obra para Lima — paquete 14,Desierto,2023-01-28,,,1,106259.04,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01015,Ministerio de Salud,Licitación Pública,Servicio,Servicio para Salud — paquete 15,Adjudicado,2020-07-01,2020-07-19,18,4,2669108.5,2555722.16,Proveedor G18,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01016,Ministerio del Interior,Comparación de Precios,Bien,Bien para Interior — paquete 16,Desierto,2018-03-19,,,1,171694.44,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01017,Municipalidad Provincial de Arequipa,Concurso Público,Consultoría de Obra,Consultoría de Obra para Arequipa — paquete 17,Adjudicado,2022-01-02,2022-02-01,30,5,1606059.56,1358929.22,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01018,Ministerio de Educación,Concurso Público,Bien,Bien para Educación — paquete 18,Desierto,2025-07-04,,,0,1004326.8,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01019,Ministerio del Interior,Subasta Inversa Electrónica,Bien,Bien para Interior — paquete 19,Nulo,2018-04-12,,,3,301190.49,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01020,Gobierno Regional de Lima,Adjudicación Simplificada,Bien,Bien para Lima — paquete 20,Desierto,2020-02-10,,,7,604670.01,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01021,Gobierno Regional de Lima,Adjudicación Simplificada,Servicio,Servicio para Lima — paquete 21,Adjudicado,2018-02-24,2018-04-06,41,4,605773.12,514292.3,Proveedor B5,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01022,SEDAPAL,Subasta Inversa Electrónica,Servicio,Servicio para SEDAPAL — paquete 22,Adjudicado,2021-02-10,2021-02-17,7,2,122430.02,104971.25,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01023,Ministerio de Educación,Contratación Directa,Bien,Bien para Educación — paquete 23,Adjudicado,2020-02-11,2020-04-11,60,3,386825.09,338252.52,Proveedor M36,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01024,Ministerio del Interior,Concurso Público,Bien,Bien para Interior — paquete 24,Desierto,2019-04-23,,,2,3046189.06,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01025,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Obra,Obra para Arequipa — paquete 25,En convocatoria,2022-10-06,,,5,347907.24,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01026,Municipalidad de Trujillo,Subasta Inversa Electrónica,Consultoría de Obra,Consultoría de Obra para Trujillo — paquete 26,Adjudicado,2024-10-21,2024-11-09,19,3,390303.26,366581.74,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01027,Ministerio de Salud,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para Salud — paquete 27,Adjudicado,2023-12-29,2024-01-28,30,1,375282.19,358986.4,Proveedor L33,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01028,Ministerio de Salud,Contratación Directa,Servicio,Servicio para Salud — paquete 28,Adjudicado,2025-01-19,2025-02-22,34,1,721923.14,631882.61,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01029,SEDAPAL,Licitación Pública,Bien,Bien para SEDAPAL — paquete 29,Adjudicado,2025-08-27,2025-10-02,36,3,5030285.54,4993453.08,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01030,EsSalud,Selección de Consultores Individuales,Bien,Bien para EsSalud — paquete 30,Desierto,2024-07-16,,,5,136131.3,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01031,EsSalud,Subasta Inversa Electrónica,Obra,Obra para EsSalud — paquete 31,Adjudicado,2024-07-16,2024-08-07,22,3,214714.64,184699.77,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01032,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 32,Adjudicado,2018-07-20,2018-09-04,46,3,508108.05,496495.82,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01033,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 33,Adjudicado,2025-07-11,2025-09-11,62,3,331648.04,281457.49,Proveedor B3,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01034,Municipalidad de Trujillo,Concurso Público,Bien,Bien para Trujillo — paquete 34,Adjudicado,2018-08-14,2018-09-19,36,6,1327832.13,1264794.59,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01035,Gobierno Regional de Lima,Subasta Inversa Electrónica,Bien,Bien para Lima — paquete 35,Adjudicado,2023-02-02,2023-02-27,25,3,136443.0,120255.29,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01036,Ministerio de Educación,Selección de Consultores Individuales,Servicio,Servicio para Educación — paquete 36,Adjudicado,2025-11-28,2026-01-07,40,3,56700.56,51857.02,Proveedor I26,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01037,Ministerio del Interior,Contratación Directa,Bien,Bien para Interior — paquete 37,Desierto,2023-11-13,,,5,298456.61,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01038,Municipalidad Provincial de Arequipa,Selección de Consultores Individuales,Bien,Bien para Arequipa — paquete 38,Adjudicado,2023-11-11,2023-11-28,17,3,107124.51,91608.0,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01039,Municipalidad Provincial de Arequipa,Licitación Pública,Servicio,Servicio para Arequipa — paquete 39,Adjudicado,2022-09-12,2022-10-17,35,5,5441739.93,5052752.24,Proveedor G18,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01040,Gobierno Regional de Lima,Contratación Directa,Bien,Bien para Lima — paquete 40,Adjudicado,2020-04-10,2020-06-02,53,6,596338.5,541789.62,Proveedor F15,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01041,Ministerio de Educación,Adjudicación Simplificada,Servicio,Servicio para Educación — paquete 41,Adjudicado,2018-08-26,2018-09-18,23,6,184060.75,160963.44,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01042,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 42,Nulo,2023-02-20,,,1,357886.56,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01043,Ministerio de Educación,Licitación Pública,Bien,Bien para Educación — paquete 43,Adjudicado,2018-06-30,2018-08-23,54,5,2059004.38,1721563.22,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01044,Municipalidad Provincial de Arequipa,Concurso Público,Bien,Bien para Arequipa — paquete 44,Adjudicado,2022-03-12,2022-03-29,17,2,1694700.17,1622573.58,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01045,Ministerio de Salud,Subasta Inversa Electrónica,Bien,Bien para Salud — paquete 45,Adjudicado,2024-01-29,2024-03-08,39,3,173290.67,155840.51,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01046,Ministerio del Interior,Comparación de Precios,Servicio,Servicio para Interior — paquete 46,Cancelado,2019-05-22,,,3,145601.66,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01047,Gobierno Regional de Lima,Licitación Pública,Consultoría de Obra,Consultoría de Obra para Lima — paquete 47,Adjudicado,2019-08-14,2019-09-12,29,4,3099958.44,3013519.74,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01048,SEDAPAL,Licitación Pública,Bien,Bien para SEDAPAL — paquete 48,Nulo,2025-04-07,,,3,3948765.85,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01049,PRONIED,Adjudicación Simplificada,Bien,Bien para PRONIED — paquete 49,En convocatoria,2024-04-25,,,2,232495.6,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01050,PRONIED,Adjudicación Simplificada,Servicio,Servicio para PRONIED — paquete 0,Cancelado,2023-09-26,,,3,281285.86,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01051,Ministerio del Interior,Adjudicación Simplificada,Bien,Bien para Interior — paquete 1,Adjudicado,2021-09-17,2021-11-24,68,5,258283.5,219651.83,Proveedor F16,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01052,SEDAPAL,Selección de Consultores Individuales,Bien,Bien para SEDAPAL — paquete 2,Adjudicado,2025-07-15,2025-07-31,16,4,142999.52,119035.32,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01053,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 3,Adjudicado,2018-01-21,2018-02-15,25,3,195159.15,163973.78,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01054,Municipalidad de Trujillo,Adjudicación Simplificada,Bien,Bien para Trujillo — paquete 4,Desierto,2020-01-05,,,7,328211.1,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01055,Municipalidad de Trujillo,Contratación Directa,Servicio,Servicio para Trujillo — paquete 5,Adjudicado,2022-06-28,2022-08-12,45,4,780032.19,709729.21,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01056,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Bien,Bien para Arequipa — paquete 6,Adjudicado,2018-05-07,2018-05-14,7,4,103886.44,90606.86,Proveedor J29,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01057,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Servicio,Servicio para Arequipa — paquete 7,Adjudicado,2021-07-17,2021-08-17,31,4,199136.81,186088.63,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01058,Gobierno Regional de Lima,Adjudicación Simplificada,Obra,Obra para Lima — paquete 8,En convocatoria,2022-03-10,,,3,250947.63,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01059,Gobierno Regional de Cusco,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para Cusco — paquete 9,Adjudicado,2018-08-04,2018-08-19,15,5,291920.69,243398.22,Proveedor F16,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01060,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 10,Adjudicado,2019-05-22,2019-07-24,63,3,112412.65,93655.62,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01061,SEDAPAL,Licitación Pública,Obra,Obra para SEDAPAL — paquete 11,Desierto,2020-02-02,,,2,3243294.84,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01062,Ministerio de Educación,Licitación Pública,Servicio,Servicio para Educación — paquete 12,Adjudicado,2025-08-28,2025-10-19,52,6,3792727.89,3524017.96,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01063,PRONIED,Contratación Directa,Bien,Bien para PRONIED — paquete 13,Adjudicado,2020-06-14,2020-08-16,63,7,340782.72,336490.36,Proveedor M37,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01064,Ministerio de Salud,Contratación Directa,Servicio,Servicio para Salud — paquete 14,Adjudicado,2023-03-08,2023-04-02,25,1,468624.04,426284.25,Proveedor B5,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01065,Ministerio de Educación,Adjudicación Simplificada,Bien,Bien para Educación — paquete 15,Adjudicado,2020-10-06,2020-11-21,46,2,249681.85,241437.96,Proveedor T58,MUESTRA SINTÉTICA (no es dato real)
